,userid,sex,date,pay_mode,name,type,price,rating
357,3833b91e-5f0f-4030-b753-f41235b733ce,M,2021-05-22 11:41:42,PSE,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
358,4f4c0eb8-eb71-4311-b49f-f9630510d46d,M,2021-03-27 10:41:44,PSE,Aperitivos y Cocteles,bebidas,,3.0
359,0c9eb864-c7ad-4535-84ad-4e2561ccd3fa,F,2021-05-23 00:02:30,PSE,Vinos,bebidas,,4.6
360,6e816109-6681-4111-88c7-a5f1b17f6f8e,F,2021-09-27 03:50:07,CREDIT,Cervezas y Licores,bebidas,,3.7
361,de8c704d-6655-4fd3-97e2-9ecf0ce713ec,M,2021-01-06 10:41:50,PSE,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
362,182da646-0ba7-4747-a4cf-efb1c052899a,F,2021-10-21 14:14:42,CREDIT,Flan de Leche ,postres,$ 13.200,4.4
363,d416b0e0-635e-4074-8a83-2a459acbc582,M,2021-05-17 17:35:51,CREDIT,Postre Típico ,postres,$ 12.000,4.3
364,d291a3cb-ed2b-40eb-a554-17100c8153b2,M,2021-11-13 14:58:49,PSE,Postre de Milo ,postres,$ 13.800,3.0
365,6f9d9073-f965-4e12-930b-a08bd5d9a138,M,2021-02-11 19:42:31,PSE,Brownie con Helado ,postres,$ 13.900,4.2
366,d965ebe6-59b3-4ea2-9b6f-33667c754c90,M,2021-04-09 18:08:13,CREDIT,Postre de Natas ,postres,$ 14.600,3.5
367,29a64e75-1380-479d-963d-46c073134456,M,2021-02-23 11:18:35,CREDIT,Mazamorra ,postres,$ 11.500,3.4
368,06b3681f-47c9-47a6-82ec-88cfa9f0a578,M,2021-11-07 13:11:03,CREDIT,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
369,57b61561-2289-4687-ba42-25d269c7638a,F,2020-12-07 17:37:21,CREDIT,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
370,46f2a305-02c6-4a44-8d16-a87eee1e5334,F,2021-11-06 02:26:29,PSE,Calentado con Solomito ,desayunos,$ 24.800,4.5
371,83017308-2347-4831-8d43-54b4122baae0,F,2021-01-16 16:32:29,PSE,Calentado con Chorizo ,desayunos,$ 19.700,4.3
372,9fe14599-798e-4b02-834c-6da5938bea97,M,2020-12-25 17:01:56,PSE,Calentado con Pollo ,desayunos,$ 19.700,4.2
373,20f8dd53-715f-4def-bb19-62920416b52b,F,2021-10-05 12:48:46,CREDIT,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
374,0a8103ec-3efa-460f-a675-1ea66f6f35dd,M,2021-10-10 05:37:30,CREDIT,Bistec a Caballo ,desayunos,$ 29.900,3.8
375,b8d54f73-89a0-4d01-bfd5-21dd8c1d49bb,F,2021-02-28 07:47:49,PSE,Chorizo con Arepa ,desayunos,$ 12.500,3.0
376,e65e4ccf-0018-4a7a-847a-6302046fcc61,M,2020-12-11 00:48:58,CREDIT,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
377,8ee08b16-5419-4aeb-b396-40d16ba85d5d,M,2021-03-04 08:42:03,CREDIT,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
378,090a0130-0464-40ad-9a30-24441cbe2358,M,2021-05-18 11:46:17,CREDIT,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
379,ebd13b1c-bffb-43ee-a5bf-a4c8561bde15,F,2021-10-26 21:48:53,PSE,Chicharrón ,entradas,$ 22.600,4.9
380,5ace5eaa-edfb-4c3a-a5cf-cd40ac0fd14e,M,2021-09-03 14:15:02,CREDIT,Entrada Típica ,entradas,$ 29.900,4.3
381,60df7df9-8a12-433e-9a93-f0d652fe692f,F,2021-09-22 13:25:06,PSE,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
382,dbe04c18-5a03-41c7-affa-7c6e0f5d3e41,M,2021-04-08 15:30:25,PSE,Crema de Maíz ,entradas,$ 14.500,3.8
383,c4c2bf8d-b5d6-4d20-85a8-f912cf761b11,M,2021-10-02 18:03:19,PSE,Sopa Campesina ,entradas,$ 14.000,4.0
384,1dfdd5a8-c4df-42a0-b687-8c609c36516a,M,2021-08-20 03:01:29,CREDIT,Sopa De Guineo ,entradas,$ 14.000,3.9
385,d3cc21d9-dddf-44fc-9ca1-84964567998b,M,2021-01-31 06:23:47,CREDIT,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
386,c2fec1e9-d981-4b7f-90bc-646c76c82a6d,F,2021-07-27 01:10:11,PSE,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
387,8bdc6934-1f70-4ec0-be77-a7b0bf10ca1e,F,2021-07-21 21:49:32,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
388,bef9c591-6ead-4f1c-a2bb-e708753beed8,M,2021-09-23 16:30:13,PSE,Mondongo ,platos-fuertes,$ 35.000,3.5
389,f3d33481-1985-48e8-9857-3f608ea4de9c,M,2021-03-16 20:35:30,PSE,Ajiaco ,platos-fuertes,$ 35.500,3.5
390,1a0139b5-b1de-4cd4-a017-e3255c288819,F,2021-05-25 15:35:07,PSE,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
391,86c3cbfc-cb7f-4f85-bdb4-5ba812b64411,F,2021-11-12 06:39:22,CREDIT,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
392,3b587f0f-e55c-4071-bd28-87868e970099,M,2021-01-19 11:53:36,CREDIT,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
393,e1f46aac-83ce-4064-95f5-d24c9e3fb044,M,2021-04-06 15:58:23,CREDIT,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
394,6e87b0b0-4b69-41d8-ace7-402c65cdd553,M,2021-09-01 19:59:28,PSE,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
395,37a24570-4e7b-4fb2-941c-5954e78df16c,F,2021-09-14 19:43:32,PSE,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
396,e25b3632-c9ab-4b4a-b209-82451f232ea5,M,2021-05-21 14:57:19,CREDIT,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
397,df116619-7db6-4197-b894-7817853344f4,F,2021-02-18 02:42:18,PSE,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
398,f5a2555d-ad4c-4dd6-9cf5-41980b54482c,F,2021-06-01 08:18:08,CREDIT,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
399,fa902c61-1eb0-4193-bfa8-02b774323ba2,F,2021-03-12 10:44:30,PSE,Churrasco ,platos-fuertes,$ 46.800,3.4
400,a3ffda5f-2343-49c2-82da-f17548de235b,M,2021-03-22 10:43:51,PSE,Solomito ,platos-fuertes,$ 48.400,4.1
401,5802928a-146c-49d5-9def-a9f5d725315a,M,2021-02-09 16:48:46,PSE,Punta de Anca ,platos-fuertes,$ 48.900,4.6
402,1cde0913-bfec-41b6-ad0a-a7fb4210ac5b,F,2021-03-14 01:40:27,PSE,Solomito Sterling ,platos-fuertes,$ 50.500,4.7
403,af55b729-ba9a-45e1-9c7b-1eedfd319cc2,F,2021-02-19 04:24:12,PSE,Pollo ,platos-fuertes,$ 36.500,4.9
404,88d82447-03d3-4878-afdb-f0954f364d76,M,2020-12-30 02:46:02,CREDIT,Pescado ,platos-fuertes,$ 35.000,4.1
405,c50b58e8-45aa-482c-a6d2-d45b7555a6c3,F,2021-03-24 08:24:53,PSE,Trucha ,platos-fuertes,$ 37.000,3.7
406,063016a7-ae2a-4c29-962e-098aa9b58951,F,2021-05-16 12:54:26,CREDIT,Salmón ,platos-fuertes,$ 54.500,4.5
407,193aa1fc-73d1-4260-9844-874a6c1ed4f4,F,2021-04-09 16:15:30,CREDIT,Langostinos ,platos-fuertes,$ 67.600,3.5
408,ee7386c5-309f-4f9f-ae73-ce798dcb9a01,F,2021-04-10 10:58:14,PSE,Mixta con Langostinos ,platos-fuertes,$ 59.500,4.3
409,7ea6ca9d-8b02-49ef-9e29-c7ec67df2852,F,2021-04-16 04:51:18,PSE,Cañón de Cerdo ,platos-fuertes,$ 41.500,4.4
410,9b82f112-3bff-4959-8847-ccef071cee55,F,2021-07-06 23:05:38,CREDIT,Pescado en salsa de Camarones ,platos-fuertes,$ 51.500,3.3
411,1415b1e5-9ec5-49e0-986f-da55bd232ce6,F,2021-05-10 08:38:26,PSE,Trucha en salsa de Camarones ,platos-fuertes,$ 51.500,4.4
412,50ab3732-dfbc-4f01-a3ff-584f33e5a4dd,M,2021-08-15 09:54:08,PSE,Medallones de Solomito ,platos-fuertes,$ 50.500,4.2
413,eff2e780-5fcb-43c4-a328-4ca196055ab7,F,2021-01-21 04:26:01,PSE,Pollo en salsa de Queso Papialpa ,platos-fuertes,$ 44.500,4.5
414,4aa5ee6c-09ab-487e-b323-68e1a5632878,F,2021-11-13 12:13:54,CREDIT,Posta Negra Cartagenera ,platos-fuertes,$ 47.000,4.8
415,c2f2f085-f3f1-40b9-b11f-58b6821b53a5,M,2021-09-27 19:30:23,PSE,Cazuela de Mariscos ,platos-fuertes,$ 59.900,3.2
416,61970dbb-6cd6-4310-96ab-a7805f23bef0,M,2020-12-03 02:07:26,PSE,Ensalada Hatoviejo ,ensaladas,$ 29.900,3.2
417,79f1f167-8e21-4cfa-ab85-06e2298b5497,F,2021-02-05 14:37:20,CREDIT,Nuggets de Pollo ,menu-infantil,$ 22.000,3.3
418,260c6b27-cdf8-4d7e-a417-50c52d4c641e,F,2021-03-24 08:58:13,CREDIT,Deditos de Pescado ,menu-infantil,$ 19.000,3.9
419,c5e2ac65-40ae-4d95-849c-de8a9af588df,F,2021-10-06 20:33:06,CREDIT,Julianas de Solomito ,menu-infantil,$ 21.000,4.3
420,86b332e4-7137-45f8-8d87-901592ec9dd1,M,2020-11-28 13:27:02,CREDIT,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
421,8cfd5277-cf04-4572-8fb0-655e9b241f86,M,2021-04-11 20:53:18,PSE,Aperitivos y Cocteles,bebidas,,3.0
422,e921f251-5cbe-410f-949e-cbf073713918,M,2021-04-27 23:04:18,CREDIT,Vinos,bebidas,,4.6
423,bca52055-0f42-427d-bb03-25f67b9a2961,M,2021-02-06 12:43:36,PSE,Cervezas y Licores,bebidas,,3.7
424,5fc3f265-5b8c-46bd-8753-08c31e905317,M,2021-06-22 12:19:29,CREDIT,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
425,50e72527-0fab-4113-af86-15029ab0fc7a,F,2021-09-24 21:15:24,PSE,Flan de Leche ,postres,$ 13.200,4.4
426,a1e20608-bcc0-4283-9f05-b4d6a1401eb4,F,2021-08-16 07:33:37,PSE,Postre Típico ,postres,$ 12.000,4.3
427,e1794d57-ef44-4854-8a88-bbef52ff13b1,F,2021-07-30 11:45:33,PSE,Postre de Milo ,postres,$ 13.800,3.0
428,933ca2f4-ed34-4dda-b80f-10c815928abd,M,2021-01-26 18:47:33,PSE,Brownie con Helado ,postres,$ 13.900,4.2
429,8ca9c3c3-430c-4893-8a98-a79e6dbe5a76,M,2021-02-08 00:43:39,PSE,Postre de Natas ,postres,$ 14.600,3.5
430,52e6ce78-2ca8-4421-9a7b-078d2d73b899,M,2021-01-18 04:34:34,CREDIT,Mazamorra ,postres,$ 11.500,3.4
431,c14cc87d-9510-43cd-95f9-aa0608ccf04c,F,2020-12-11 20:51:40,PSE,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
432,02c8a0e1-bf18-477c-8a31-798ea066170a,M,2020-12-14 04:02:36,CREDIT,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
433,d1d118a2-67f9-4d4b-a4ee-80bd040fd7d2,F,2020-12-31 15:23:01,PSE,Calentado con Solomito ,desayunos,$ 24.800,4.5
434,77e2352f-d7cb-4b7d-9430-c85e8d4aa30f,F,2021-09-17 17:51:44,PSE,Calentado con Chorizo ,desayunos,$ 19.700,4.3
435,c2b0cdcc-3c26-4222-8ca5-89b8af53752a,M,2021-04-23 03:37:09,PSE,Calentado con Pollo ,desayunos,$ 19.700,4.2
436,a9fb124a-c44a-4371-af19-0f29bff3e92c,M,2021-08-16 00:25:17,CREDIT,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
437,2158f72b-f6be-4355-ab30-d57e55fc4a13,F,2021-04-14 19:24:27,CREDIT,Bistec a Caballo ,desayunos,$ 29.900,3.8
438,7c7dd767-b866-4a35-b2a2-727efa4b4756,M,2021-07-14 18:26:29,CREDIT,Chorizo con Arepa ,desayunos,$ 12.500,3.0
439,db3ee87d-beb6-4249-b8fc-7ed8c1acd6c9,F,2020-12-23 18:03:37,CREDIT,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
440,3edf3069-8eae-49ea-bf1e-b6f6a9c73916,M,2020-12-03 20:45:05,CREDIT,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
441,04c8cea5-7820-4636-8cdd-868b51c851a7,M,2020-12-21 01:37:29,CREDIT,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
442,65d3a39b-0399-4693-a91a-9d6340a0d9b3,F,2021-06-12 05:29:34,CREDIT,Chicharrón ,entradas,$ 22.600,4.9
443,9446e8cc-5c40-454a-bd67-e3e4cf2230b5,F,2021-11-06 14:33:28,PSE,Entrada Típica ,entradas,$ 29.900,4.3
444,80e849ac-89ee-47fa-a011-11301f4271ea,F,2021-01-25 13:56:27,PSE,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
445,4d49fd79-8bb2-426e-87b1-ca253da9b235,F,2021-10-09 19:36:34,CREDIT,Crema de Maíz ,entradas,$ 14.500,3.8
446,6cceab33-082c-4f4a-b797-af49be172c4e,M,2021-07-27 04:14:59,PSE,Sopa Campesina ,entradas,$ 14.000,4.0
447,f7d97e6b-23e1-40f8-9409-c95a37937f51,F,2021-09-29 19:53:28,PSE,Sopa De Guineo ,entradas,$ 14.000,3.9
448,c51ba867-f1c9-4bd4-8ea2-3cf4916822c0,F,2021-01-26 10:35:32,PSE,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
449,afb1149f-2f89-4e9d-ad45-9c19fdbb7147,M,2021-09-12 22:49:07,CREDIT,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
450,8ff4bc39-1acd-4e9e-b3aa-237366401c90,F,2021-06-17 18:27:31,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
451,6d6e31df-7f23-4058-96b4-aa3cc337a384,M,2021-09-30 04:20:59,PSE,Mondongo ,platos-fuertes,$ 35.000,3.5
452,5515322e-5089-4722-87d6-130ee920a6a9,M,2020-12-02 10:22:07,CREDIT,Ajiaco ,platos-fuertes,$ 35.500,3.5
453,cd2e5da4-10f5-4066-925f-ea46312cde04,F,2021-11-15 23:48:42,CREDIT,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
454,81a1e36f-f987-448f-a761-082a991a4993,M,2021-05-04 21:23:48,PSE,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
455,47dc12b2-d456-434c-8800-e0c1c07fc721,M,2021-02-18 16:37:16,CREDIT,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
456,6d346c76-0b65-49a9-9f4d-f3e589660e31,F,2021-11-07 07:01:35,PSE,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
457,7d6b1e4b-57ee-4450-994a-73016ae8a53f,M,2021-10-07 11:39:48,PSE,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
458,341f5ffd-41bb-4341-b414-338e67751d43,F,2021-07-27 17:49:35,CREDIT,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
459,e149ec4f-e261-4ef5-8439-891db1dbbe49,M,2021-06-16 20:00:06,PSE,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
460,6577d8ce-fffe-47b5-bfd4-36fae772e2ac,M,2020-12-19 10:29:16,CREDIT,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
461,017e6d4c-0285-4749-88dc-31f21e86624c,M,2021-01-09 12:21:07,PSE,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
462,44582157-1d08-40f2-9223-10188a5c33fb,F,2021-04-24 08:34:44,PSE,Churrasco ,platos-fuertes,$ 46.800,3.4
463,f1e001ee-f84f-433f-a1f3-02db12ad96bf,M,2021-04-09 10:02:11,CREDIT,Solomito ,platos-fuertes,$ 48.400,4.1
464,be7d9b99-0a13-45a1-b3e6-f5d642dd528d,M,2021-03-06 14:52:47,PSE,Punta de Anca ,platos-fuertes,$ 48.900,4.6
465,b131fdf9-982a-473c-8581-5d37b44bce53,F,2020-12-04 10:18:22,CREDIT,Solomito Sterling ,platos-fuertes,$ 50.500,4.7
466,eb2fe59e-c125-4303-9f77-38e2f84b01ec,F,2021-06-01 12:11:41,CREDIT,Pollo ,platos-fuertes,$ 36.500,4.9
467,8f1ca57f-5e0e-42de-9a53-11cc2a1b699d,M,2021-07-21 07:56:43,PSE,Pescado ,platos-fuertes,$ 35.000,4.1
468,e675a738-8abb-4883-a741-9e5fe35add10,F,2021-07-13 00:02:31,PSE,Trucha ,platos-fuertes,$ 37.000,3.7
469,dc2396c8-beeb-400d-93fe-be3a29ff70da,F,2021-10-24 00:30:45,CREDIT,Salmón ,platos-fuertes,$ 54.500,4.5
470,4dc1d11f-016e-427b-8e39-dfb508bfd763,M,2020-12-10 11:09:25,CREDIT,Langostinos ,platos-fuertes,$ 67.600,3.5
471,452b277c-c5b0-4a2f-b89e-1297ecb8dde2,F,2021-06-15 00:26:49,PSE,Mixta con Langostinos ,platos-fuertes,$ 59.500,4.3
472,fe9c9076-6849-45b3-82e5-afa3981655c5,F,2021-11-10 00:10:24,PSE,Cañón de Cerdo ,platos-fuertes,$ 41.500,4.4
473,9d06621d-886b-49dd-abe4-e4eac09d0f6e,M,2021-06-15 14:32:37,CREDIT,Pescado en salsa de Camarones ,platos-fuertes,$ 51.500,3.3
474,106a014c-5104-448b-92c4-161eab5ddcc8,M,2021-04-09 07:26:15,PSE,Trucha en salsa de Camarones ,platos-fuertes,$ 51.500,4.4
475,22a9b85b-a0c9-4bff-8f34-52d7bb95b5bc,M,2021-08-01 22:59:38,CREDIT,Medallones de Solomito ,platos-fuertes,$ 50.500,4.2
476,f1450633-5b23-4f53-a1b1-39ea9fcbb6e0,M,2021-03-23 05:17:17,PSE,Pollo en salsa de Queso Papialpa ,platos-fuertes,$ 44.500,4.5
477,2ec00807-05d9-49c7-b77d-cc212f99146b,M,2021-08-08 19:46:20,CREDIT,Posta Negra Cartagenera ,platos-fuertes,$ 47.000,4.8
478,33f69241-3eae-4b12-9cd7-f2aae2573324,F,2021-09-29 17:30:00,CREDIT,Cazuela de Mariscos ,platos-fuertes,$ 59.900,3.2
479,b012e3d8-9bb2-4286-8b38-35cfb0b87856,F,2020-12-01 05:43:59,PSE,Ensalada Hatoviejo ,ensaladas,$ 29.900,3.2
480,2c1406ba-d91c-400a-8132-2f946e6c237f,F,2020-12-28 22:00:07,CREDIT,Nuggets de Pollo ,menu-infantil,$ 22.000,3.3
481,31e70582-089a-4adb-ac6b-0b5505c45085,M,2021-03-13 15:07:30,CREDIT,Deditos de Pescado ,menu-infantil,$ 19.000,3.9
482,481b013f-8f97-4026-8720-5fdf22294a6e,M,2021-08-15 03:35:30,PSE,Julianas de Solomito ,menu-infantil,$ 21.000,4.3
483,19c28fbc-22c4-42a0-81b6-b4d158e39c8d,M,2021-06-30 10:30:55,PSE,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
484,443cc1d6-a7b6-4772-8cec-97682d59c7df,F,2020-12-14 15:11:05,CREDIT,Aperitivos y Cocteles,bebidas,,3.0
485,b91c9a83-dae7-446a-b21c-bc1499e9b9ae,M,2020-11-25 13:16:04,PSE,Vinos,bebidas,,4.6
486,bae62f3d-4845-4379-a3b2-fbc46a1219f8,M,2021-08-28 15:20:52,PSE,Cervezas y Licores,bebidas,,3.7
487,96ccd82f-d891-4a25-871d-3dd549976502,M,2021-08-14 05:58:42,PSE,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
488,1e6e3d48-d1b4-4104-99f3-e660ce131a69,F,2021-03-03 14:36:03,CREDIT,Flan de Leche ,postres,$ 13.200,4.4
489,b098305d-1d89-498b-a528-4ef10e99b66d,F,2021-01-05 01:07:29,CREDIT,Postre Típico ,postres,$ 12.000,4.3
490,87c68861-9b9b-4666-ae90-773be2c4c1eb,F,2021-02-11 02:20:04,PSE,Postre de Milo ,postres,$ 13.800,3.0
491,4634553a-bafe-47a8-a022-81abc22aea24,F,2021-10-12 21:09:40,PSE,Brownie con Helado ,postres,$ 13.900,4.2
492,fc3cba4a-c521-48ef-a7f1-1f56cc3c868d,M,2021-04-05 22:04:43,PSE,Postre de Natas ,postres,$ 14.600,3.5
493,0f61f0e6-30e1-4703-ad3d-d19ff0c9066d,F,2021-05-14 01:05:59,CREDIT,Mazamorra ,postres,$ 11.500,3.4
494,ab193283-76ea-4a53-b5a3-8eb2c58031e4,F,2021-06-29 03:36:39,CREDIT,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
495,cd9539f7-37a9-41e2-afc8-f2393d2a00d5,F,2021-05-23 06:38:52,PSE,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
496,da4131a5-8c0f-4aa9-9d81-7a9b769adfd9,M,2021-05-21 11:50:34,CREDIT,Calentado con Solomito ,desayunos,$ 24.800,4.5
497,ac21bc91-45fd-4e94-bf37-f3b2cc155c06,F,2021-03-18 04:51:16,CREDIT,Calentado con Chorizo ,desayunos,$ 19.700,4.3
498,fbe899e3-2dc4-41e5-a2fe-8fbc6da178b3,F,2021-11-04 20:52:02,PSE,Calentado con Pollo ,desayunos,$ 19.700,4.2
499,94c460ce-91c9-4f4c-85a4-c1f5c009e1d3,M,2021-03-16 23:34:21,CREDIT,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
500,8cb1fba5-de81-4c96-b2c2-ffbf64d47f3a,F,2021-06-10 15:31:18,CREDIT,Bistec a Caballo ,desayunos,$ 29.900,3.8
501,5639e3a5-995f-428f-8d78-6f4e0b576b0d,F,2021-03-01 06:13:59,CREDIT,Chorizo con Arepa ,desayunos,$ 12.500,3.0
502,1f03699d-7b77-414f-b992-defc197a34bc,M,2020-12-01 12:13:24,PSE,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
503,e69f5cb7-71ed-41f7-82f9-9c2c921d9c5c,M,2021-02-02 11:48:06,CREDIT,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
504,209f5a72-8fe4-41ce-96b7-56322e9fb741,M,2021-06-14 23:49:42,PSE,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
505,ba66d1f2-53a5-49c6-b151-d56a9b7145a4,M,2021-10-11 03:44:44,PSE,Chicharrón ,entradas,$ 22.600,4.9
506,d94d4cb4-b5db-493a-926e-4f20e58745c5,M,2021-01-01 18:38:02,CREDIT,Entrada Típica ,entradas,$ 29.900,4.3
507,f517701d-3e43-45aa-a82d-4cb88d62d040,M,2021-06-21 03:18:57,PSE,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
508,3a8c60c1-e914-4536-8d09-efabfd842a99,M,2021-03-26 04:25:24,PSE,Crema de Maíz ,entradas,$ 14.500,3.8
509,5b8bc0f6-5864-4560-9bc3-36d660e53949,F,2021-03-17 14:47:18,PSE,Sopa Campesina ,entradas,$ 14.000,4.0
510,4ddaf9f5-0ae9-4519-b7e5-558689358f33,M,2021-06-04 19:50:59,CREDIT,Sopa De Guineo ,entradas,$ 14.000,3.9
511,df847d9f-5c44-44a3-a2ab-19275fcbbc1e,F,2021-09-04 22:17:10,PSE,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
512,e0f3522b-7518-45d4-9856-31b9402c4ffa,M,2021-06-25 21:47:52,CREDIT,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
513,b13627a7-ffcf-4af1-8256-6d43b99cb83a,M,2021-09-03 21:01:35,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
514,1b514d4c-48fb-441c-bae6-3f0fc775459a,M,2021-06-02 21:55:08,PSE,Mondongo ,platos-fuertes,$ 35.000,3.5
515,eb907004-f494-449f-a236-62f98850d190,F,2021-11-10 22:16:19,PSE,Ajiaco ,platos-fuertes,$ 35.500,3.5
516,5c99617e-b945-4557-80f6-6e8ff6bcc506,F,2021-05-14 10:12:49,PSE,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
517,142f0a24-1d08-4337-8ef4-380c9180ebf4,F,2021-02-20 13:07:42,CREDIT,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
518,8eba5e7f-272d-4376-98f3-67bbbf5b15dd,F,2021-02-08 19:36:00,CREDIT,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
519,42e832a3-319b-4757-a436-52977187f3e7,F,2021-04-01 15:05:33,PSE,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
520,fad4d74d-c8e7-48f4-8e9c-1fdc0c5623aa,M,2021-11-05 19:15:46,PSE,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
521,54d19fec-a631-47fe-896c-a04c0b7f2ba3,F,2021-08-05 14:36:00,PSE,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
522,1c596f31-ebd8-4830-8be0-9c6343bc945c,F,2020-11-25 13:52:59,PSE,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
523,1c8ef6d9-e73e-4e5f-b7b6-726a0e8a5f56,M,2021-06-01 03:00:22,PSE,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
524,c972d7fa-e145-4068-939d-e346064ca4ce,F,2021-06-24 11:42:21,CREDIT,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
525,92e78099-bb2e-452a-aeb3-506f4984b4bd,F,2021-10-20 00:03:32,CREDIT,Churrasco ,platos-fuertes,$ 46.800,3.4
526,722ff605-51a7-4b00-9b3a-c1526e141d4a,M,2021-04-21 20:31:37,CREDIT,Solomito ,platos-fuertes,$ 48.400,4.1
527,78e054e2-d03c-4ea3-8428-cd92e1b74aae,M,2021-07-07 03:21:18,CREDIT,Punta de Anca ,platos-fuertes,$ 48.900,4.6
528,41fa1e10-4492-491e-93b3-e3ac6b531272,F,2020-12-11 08:59:33,CREDIT,Solomito Sterling ,platos-fuertes,$ 50.500,4.7
529,33f40720-d1d7-4113-a669-c505e2640d7e,M,2020-12-11 06:27:09,CREDIT,Pollo ,platos-fuertes,$ 36.500,4.9
530,8da5a4bf-66ab-4d0f-a6ed-ff381e2a4f3c,M,2021-05-15 19:09:19,PSE,Pescado ,platos-fuertes,$ 35.000,4.1
531,7bf522b4-4edc-4582-ab65-56e7a4711be6,F,2021-04-29 13:21:02,PSE,Trucha ,platos-fuertes,$ 37.000,3.7
532,08dba2c9-6e2c-4f7a-b8f4-859e47ab0021,F,2021-08-07 10:23:08,CREDIT,Salmón ,platos-fuertes,$ 54.500,4.5
533,b612a7ab-633f-4575-9984-acdefedaabea,M,2021-08-10 20:59:51,PSE,Langostinos ,platos-fuertes,$ 67.600,3.5
534,9d43608f-0cc8-4891-ac9f-c6914129e6f9,F,2021-02-14 06:20:01,CREDIT,Mixta con Langostinos ,platos-fuertes,$ 59.500,4.3
535,e738db4b-5845-4dc7-b4d6-ad63103fca13,F,2021-11-19 11:05:02,PSE,Cañón de Cerdo ,platos-fuertes,$ 41.500,4.4
